Year,Season,Rank,Title,English Title,Romaji Title,Wymagane,Ile jest,Brakuje,Kolumna1,,,,
2011,SPRING,5,Nichijou - My Ordinary Life,Nichijou - My Ordinary Life,Nichijou,7,,7,,,,,
2011,SPRING,6,Gintama Season 2,Gintama Season 2,Gintama',5,,5,,,,,
2011,SPRING,7,Hanasaku Iroha ~Blossoms for Tomorrow~,Hanasaku Iroha ~Blossoms for Tomorrow~,Hanasaku Iroha,5,,5,,,,,
2011,SPRING,8,The World God Only Knows II,The World God Only Knows II,Kami nomi zo Shiru Sekai II,5,,5,,,,,
2011,SPRING,9,Aria the Scarlet Ammo,Aria the Scarlet Ammo,Hidan no Aria,5,,5,,,,,
2011,SPRING,10,Ground Control to Psychoelectric Girl,Ground Control to Psychoelectric Girl,Denpa Onna to Seishun Otoko,5,,5,,,,,
2011,SPRING,11,High School of the Dead Drifters of the Dead,High School of the Dead: Drifters of the Dead,Gakuen Mokushiroku: HIGHSCHOOL OF THE DEAD - Drifters of the Dead,3,,3,,,,,
2011,SPRING,12,[C] - CONTROL - The Money and Soul of Possibility,[C] - CONTROL - The Money and Soul of Possibility,C: THE MONEY OF SOUL AND POSSIBILITY CONTROL,3,,3,,,,,
2011,SPRING,13,Children who Chase Lost Voices,Children who Chase Lost Voices,Hoshi wo Ou Kodomo,3,,3,,,,,
2011,SPRING,14,Kaiji - Against All Rules,Kaiji - Against All Rules,Gyakkyou Burai Kaiji: Hakairoku-hen,3,,3,,,,,
2011,SPRING,15,Plastic Elder Sister,Plastic Elder Sister,Plastic Nee-san,3,,3,,,,,
2011,SPRING,16,Tiger & Bunny,Tiger & Bunny,TIGER & BUNNY,3,,3,,,,,
2011,SPRING,17,SKET Dance,SKET Dance,SKET DANCE,3,,3,,,,,
2011,SPRING,18,K-ON! Season 2 Plan!,K-ON! Season 2: Plan!,K-ON!!: Keikaku!,3,,3,,,,,
2011,SPRING,19,Dog Days,Dog Days,Dog Days,3,,3,,,,,
2011,SPRING,20,FAIRY TAIL OVA,,FAIRY TAIL OVA,3,,3,,,,,
2011,WINTER,1,Puella Magi Madoka Magica,Puella Magi Madoka Magica,Mahou Shoujo Madoka☆Magica,7,,7,,,,,
2011,WINTER,2,Infinite Stratos,Infinite Stratos,IS: Infinite Stratos,7,,7,,,,,
2011,WINTER,3,Gosick,Gosick,GOSICK,7,,7,,,,,
2011,WINTER,4,Is this a Zombie,Is this a Zombie?,Kore wa Zombie desu ka?,7,,7,,,,,
2011,WINTER,5,Kimi ni Todoke From Me to You Season 2,Kimi ni Todoke: From Me to You Season 2,Kimi ni Todoke 2ND SEASON,7,,7,,,,,
2011,WINTER,6,Beelzebub,Beelzebub,Beelzebub,5,,5,,,,,
2011,WINTER,7,Freezing,Freezing,Freezing,5,,5,,,,,
2011,WINTER,8,Toradora! Bento Battle,Toradora!: Bento Battle,Toradora!: Bentou no Gokui,5,,5,,,,,
2011,WINTER,9,Oreimo (ONA),Oreimo (ONA),Ore no Imouto ga Konna ni Kawaii Wake ga Nai (ONA),5,,5,,,,,
2011,WINTER,10,the Garden of sinners Chapter 8 The Final Chapter,the Garden of sinners Chapter 8: The Final Chapter,Kara no Kyoukai: Shuushou,5,,5,,,,,
2011,WINTER,11,Wandering Son,Wandering Son,Hourou Musuko,3,,3,,,,,
2011,WINTER,12,Dragon Crisis,Dragon Crisis,Dragon Crisis!,3,,3,,,,,
2011,WINTER,13,IS Infinite Stratos Encore A Sextet Yearning for Love,IS: Infinite Stratos Encore: A Sextet Yearning for Love,IS: Infinite Stratos Encore - Koi ni Kogareru Sextet,3,,3,,,,,
2011,WINTER,14,Baka and Test - Summon the Beasts Matsuri,Baka and Test - Summon the Beasts: Matsuri,Baka to Test to Shoukanjuu: Matsuri,3,,3,,,,,
2011,WINTER,15,Dream Eater Merry,Dream Eater Merry,Yumekui Merry,3,,3,,,,,
2011,WINTER,16,Level E,Level E,Level E,3,,3,,,,,
2011,WINTER,17,euphoria,,euphoria,3,,3,,,,,
2011,WINTER,18,I don't like my big brother at all!!,I don't like my big brother at all!!,Onii-chan no Koto nanka Zenzen Suki Janain Dakara ne!!,3,,3,,,,,
2011,WINTER,19,Fractale,Fractale,Fractale,3,,3,,,,,
2011,WINTER,20,Kyousougiga,,Kyousougiga,3,,3,,,,,
2010,FALL,1,Oreimo,Oreimo,Ore no Imouto ga Konna ni Kawaii Wake ga Nai,7,,7,,,,,
2010,FALL,2,The World God Only Knows,The World God Only Knows,Kami nomi zo Shiru Sekai,7,,7,,,,,
2010,FALL,3,Bakuman,Bakuman.,Bakuman.,7,,7,,,,,
2010,FALL,4,Panty & Stocking with Garterbelt,Panty & Stocking with Garterbelt,Panty & Stocking with Garterbelt,7,,7,,,,,
2010,FALL,5,A Certain Magical Index II,A Certain Magical Index II,Toaru Majutsu no Index II,7,,7,,,,,
2010,FALL,6,Yosuga no Sora In Solitude Where We are Least Alone,Yosuga no Sora: In Solitude Where We are Least Alone,Yosuga no Sora,5,,5,,,,,
2010,FALL,7,Motto To Love Ru,Motto To Love Ru,Motto To LOVE-Ru,5,,5,,,,,
2010,FALL,8,Princess Jellyfish,Princess Jellyfish,Kuragehime,5,,5,,,,,
2010,FALL,9,Angel Beats! Specials,Angel Beats! Specials,Angel Beats! Specials,5,,5,,,,,
2010,FALL,10,Angel Beats! Another Epilogue,,Angel Beats!: Another Epilogue,5,,5,,,,,
2010,FALL,11,Heaven's Lost Property Forte,Heaven's Lost Property: Forte,Sora no Otoshimono: Forte,3,,3,,,,,
2010,FALL,12,Squid Girl,Squid Girl,Shinryaku! Ika Musume,3,,3,,,,,
2010,FALL,13,Mirai Nikki OVA,,Mirai Nikki OVA,3,,3,,,,,
2010,FALL,14,MM!,MM!,MM!,3,,3,,,,,
2010,FALL,15,Bleach the Movie Hell Verse,Bleach the Movie: Hell Verse,BLEACH: Jigoku-hen,3,,3,,,,,
2010,FALL,16,Samurai Girls,Samurai Girls,Hyakka Ryouran: Samurai Girls,3,,3,,,,,
2010,FALL,17,Arakawa Under the Bridge x Bridge,Arakawa Under the Bridge x Bridge,Arakawa Under the Bridge x Bridge,3,,3,,,,,
2010,FALL,18,Pokémon Black & White,Pokémon: Black & White,Pocket Monsters Best Wishes!,3,,3,,,,,
2010,FALL,19,Star Driver,Star Driver,STAR DRIVER: Kagayaki no Takuto,3,,3,,,,,
2010,FALL,20,Psychic Detective Yakumo,Psychic Detective Yakumo,Shinrei Tantei Yakumo,3,,3,,,,,
2010,SUMMER,1,High School of the Dead,High School of the Dead,Gakuen Mokushiroku: HIGHSCHOOL OF THE DEAD,7,,7,,,,,
2010,SUMMER,2,Shiki,Shiki,Shiki,7,,7,,,,,
2010,SUMMER,3,Seitokai Yakuindomo,Seitokai Yakuindomo,Seitokai Yakuindomo,7,,7,,,,,
2010,SUMMER,4,The Secret World of Arrietty,The Secret World of Arrietty,Karigurashi no Arrietty,7,,7,,,,,
2010,SUMMER,5,Black Butler II,Black Butler II,Kuroshitsuji II,7,,7,,,,,
2010,SUMMER,6,Amagami SS,Amagami SS,Amagami SS,5,,5,,,,,
2010,SUMMER,7,Black Lagoon Roberta's Blood Trail,Black Lagoon: Roberta's Blood Trail,BLACK LAGOON: Roberta's Blood Trail,5,,5,,,,,
2010,SUMMER,8,The Legend of the Legendary Heroes,The Legend of the Legendary Heroes,Densetsu no Yuusha no Densetsu,5,,5,,,,,
2010,SUMMER,9,Colorful ~ The Motion Picture,Colorful ~ The Motion Picture,Colorful,5,,5,,,,,
2010,SUMMER,10,Naruto Shippuden the Movie The Lost Tower,Naruto Shippuden the Movie: The Lost Tower,NARUTO: Shippuuden - The Lost Tower,5,,5,,,,,
2010,SUMMER,11,Okami-san and Her Seven Companions,Okami-san and Her Seven Companions,Ookami-san to Shichinin no Nakama-tachi,3,,3,,,,,
2010,SUMMER,12,Nura Rise of the Yokai Clan,Nura: Rise of the Yokai Clan,Nurarihyon no Mago,3,,3,,,,,
2010,SUMMER,13,Sekirei Pure Engagement,,Sekirei: Pure Engagement,3,,3,,,,,
2010,SUMMER,14,Cat Planet Cuties,Cat Planet Cuties,Asobi ni Iku yo!,3,,3,,,,,
2010,SUMMER,15,Durarara!! Specials,,Durarara!! Specials,3,,3,,,,,
2010,SUMMER,16,Black★Rock Shooter (OVA),,Black★Rock Shooter (OVA),3,,3,,,,,
2010,SUMMER,17,Mitsudomoe,,Mitsudomoe,3,,3,,,,,
2010,SUMMER,18,Pokémon Zoroark—Master of Illusions,Pokémon: Zoroark—Master of Illusions,Pocket Monsters Diamond & Pearl: Genei no Hasha Zoroark,3,,3,,,,,
2010,SUMMER,19,Maid-Sama! LaLa Special,Maid-Sama! LaLa Special,Kaichou wa Maid-sama!: Goshujin-sama to Asonjao♥,3,,3,,,,,
2010,SUMMER,20,Occult Academy,Occult Academy,Seikimatsu Occult Gakuin,3,,3,,,,,
2010,SPRING,1,Angel Beats!,Angel Beats!,Angel Beats!,7,,7,,,,,
2010,SPRING,2,Maid-Sama!,Maid-Sama!,Kaichou wa Maid-sama!,7,,7,,,,,
2010,SPRING,3,K-ON! Season 2,K-ON! Season 2,K-ON!!,7,,7,,,,,
2010,SPRING,4,The Tatami Galaxy,The Tatami Galaxy,Yojouhan Shinwa Taikei,7,,7,,,,,
2010,SPRING,5,kiss×sis (TV),,kiss×sis (TV),7,,7,,,,,
2010,SPRING,6,Demon King Daimao,Demon King Daimao,Ichiban Ushiro no Daimaou,5,,5,,,,,
2010,SPRING,7,Wagnaria!!,Wagnaria!!,WORKING!!,5,,5,,,,,
2010,SPRING,8,Rainbow,Rainbow,RAINBOW: Nisha Rokubou no Shichinin,5,,5,,,,,
2010,SPRING,9,Arakawa Under the Bridge,Arakawa Under the Bridge,Arakawa Under the Bridge,5,,5,,,,,
2010,SPRING,10,Yamada's First Time B Gata H Kei,Yamada's First Time: B Gata H Kei,B Gata H Kei,5,,5,,,,,
2010,SPRING,11,Gintama - The Movie,Gintama - The Movie,Gintama: Shinyaku Benizakura-hen,3,,3,,,,,
2010,SPRING,12,Trigun Badlands Rumble,Trigun: Badlands Rumble,TRIGUN: Badlands Rumble,3,,3,,,,,
2010,SPRING,13,Time of Eve The Movie,Time of Eve: The Movie,Eve no Jikan Movie,3,,3,,,,,
2010,SPRING,14,Eden of the East the Movie II Paradise Lost,Eden of the East the Movie II: Paradise Lost,Higashi no Eden Movie II: Paradise Lost,3,,3,,,,,
2010,SPRING,15,Mayoi Neko Overrun!,,Mayoi Neko Overrun!,3,,3,,,,,
2010,SPRING,16,House of Five Leaves,House of Five Leaves,Saraiya Goyou,3,,3,,,,,
2010,SPRING,17,Hakuoki ~Demon of the Fleeting Blossom~,Hakuoki ~Demon of the Fleeting Blossom~,Hakuouki,3,,3,,,,,
2010,SPRING,18,ONE PIECE FILM STRONG WORLD - EPISODE0,,ONE PIECE FILM: STRONG WORLD - EPISODE:0,3,,3,,,,,
2010,SPRING,19,Beyblade Metal Masters,Beyblade: Metal Masters,Metal Fight Beyblade: Baku,3,,3,,,,,
2010,SPRING,20,Hetalia World Series,Hetalia World Series,Hetalia World Series,3,,3,,,,,
2010,WINTER,1,Durarara!!,Durarara!!,Durarara!!,7,,7,,,,,
2010,WINTER,2,The Disappearance of Haruhi Suzumiya,The Disappearance of Haruhi Suzumiya,Suzumiya Haruhi no Shoushitsu,7,,7,,,,,
2010,WINTER,3,Katanagatari,Katanagatari,Katanagatari,7,,7,,,,,
2010,WINTER,4,Baka and Test - Summon the Beasts,Baka and Test - Summon the Beasts,Baka to Test to Shoukanjuu,7,,7,,,,,
2010,WINTER,5,The Qwaser of Stigmata,The Qwaser of Stigmata,Seikon no Qwaser,7,,7,,,,,
2010,WINTER,6,Fatestay night Unlimited Blade Works (Movie),Fate/stay night: Unlimited Blade Works (Movie),Fate/stay night Movie: UNLIMITED BLADE WORKS,5,,5,,,,,
2010,WINTER,7,K-ON! Live House!,K-ON!: Live House!,K-ON!: Live House!,5,,5,,,,,
2010,WINTER,8,Sound of the Sky,Sound of the Sky,So Ra No Wo To,5,,5,,,,,
2010,WINTER,9,Ladies Versus Butlers,Ladies Versus Butlers,Ladies versus Butlers!,5,,5,,,,,
2010,WINTER,10,Darker than Black Origins,Darker than Black: Origins,DARKER THAN BLACK: Kuro no Keiyakusha - Gaiden,5,,5,,,,,
2010,WINTER,11,Omamori Himari,Omamori Himari,Omamori Himari,3,,3,,,,,
2010,WINTER,12,Dance in the Vampire Bund,Dance in the Vampire Bund,Dance in the Vampire Bund,3,,3,,,,,
2010,WINTER,13,Mobile Suit Gundam UC,Mobile Suit Gundam UC,Kidou Senshi Gundam UC,3,,3,,,,,
2010,WINTER,14,Hanamaru Kindergarten,Hanamaru Kindergarten,Hanamaru Youchien,3,,3,,,,,
2010,WINTER,15,Nodame Cantabile Finale,,Nodame Cantabile Finale,3,,3,,,,,
2010,WINTER,16,Yu-Gi-Oh! 3D Bonds Beyond Time,Yu-Gi-Oh! 3D: Bonds Beyond Time,Yu☆Gi☆Oh!: Chou Yuugou! Toki wo Koeta Kizuna,3,,3,,,,,
2010,WINTER,17,Toaru Kagaku no Railgun Motto Marutto Railgun,,Toaru Kagaku no Railgun: Motto Marutto Railgun,3,,3,,,,,
2010,WINTER,18,Heartcatch Precure!,Heartcatch Precure!,Heartcatch Precure!,3,,3,,,,,
2010,WINTER,19,Okamikakushi ~ Masque of the Wolf,Okamikakushi ~ Masque of the Wolf,Ookami Kakushi,3,,3,,,,,
2010,WINTER,20,Chu-Bra,Chu-Bra,Chuu Bra!!,3,,3,,,,,
2009,FALL,1,Fairy Tail,Fairy Tail,FAIRY TAIL,7,,7,,,,,
2009,FALL,2,Kimi ni Todoke From Me to You,Kimi ni Todoke: From Me to You,Kimi ni Todoke,7,,7,,,,,
2009,FALL,3,A Certain Scientific Railgun,A Certain Scientific Railgun,Toaru Kagaku no Railgun,7,,7,,,,,
2009,FALL,4,Heaven's Lost Property,Heaven's Lost Property,Sora no Otoshimono,7,,7,,,,,
2009,FALL,5,Darker than Black Gemini of the Meteor,Darker than Black: Gemini of the Meteor,DARKER THAN BLACK: Ryuusei no Gemini,7,,7,,,,,
2009,FALL,6,One Piece Film Strong World,One Piece Film: Strong World,ONE PIECE FILM: STRONG WORLD,5,,5,,,,,
2009,FALL,7,Kämpfer,Kämpfer,Kämpfer,5,,5,,,,,
2009,FALL,8,InuYasha The Final Act,InuYasha: The Final Act,Inuyasha: Kanketsu-hen,5,,5,,,,,
2009,FALL,9,Blue Literature Series,Blue Literature Series,Aoi Bungaku Series,5,,5,,,,,
2009,FALL,10,Nyan Koi!,Nyan Koi!,Nyan Koi!,5,,5,,,,,
2009,FALL,11,Student Council's Discretion,Student Council's Discretion,Seitokai no Ichizon,3,,3,,,,,
2009,FALL,12,11eyes,11eyes,11eyes,3,,3,,,,,
2009,FALL,13,The Sacred Blacksmith,The Sacred Blacksmith,Seiken no Blacksmith,3,,3,,,,,
2009,FALL,14,Eden of the East the Movie I The King of Eden,Eden of the East the Movie I: The King of Eden,Higashi no Eden Movie I: The King of Eden,3,,3,,,,,
2009,FALL,15,Kobato,Kobato,Kobato.,3,,3,,,,,
2009,FALL,16,Welcome to Irabu's Office,Welcome to Irabu's Office,Kuuchuu Buranko,3,,3,,,,,
2009,FALL,17,"Black Butler His Butler, Performer","Black Butler: His Butler, Performer","Kuroshitsuji: Sono Shitsuji, Kougyou",3,,3,,,,,
2009,FALL,18,Letter Bee,Letter Bee,Tegami Bachi,3,,3,,,,,
2009,FALL,19,Whispered Words,Whispered Words,Sasameki Koto,3,,3,,,,,
2009,FALL,20,Shakugan no Shana S,Shakugan no Shana S,Shakugan no Shana S,3,,3,,,,,
2009,SUMMER,1,Bakemonogatari,Bakemonogatari,Bakemonogatari,7,,7,,,,,
2009,SUMMER,2,Evangelion 2.0 You Can (Not) Advance,Evangelion: 2.0 You Can (Not) Advance,Evangelion Shin Movie: Ha,7,,7,,,,,
2009,SUMMER,3,Summer Wars,Summer Wars,Summer Wars,7,,7,,,,,
2009,SUMMER,4,Redline,Redline,REDLINE,7,,7,,,,,
2009,SUMMER,5,Spice and Wolf II,Spice and Wolf II,Ookami to Koushinryou II,7,,7,,,,,
2009,SUMMER,6,Tokyo Magnitude 8.0,Tokyo Magnitude 8.0,Tokyo Magnitude 8.0,5,,5,,,,,
2009,SUMMER,7,"Clannad Another World, Kyou Chapter","Clannad: Another World, Kyou Chapter","CLANNAD: After Story - Mou Hitotsu no Sekai, Kyou-hen",5,,5,,,,,
2009,SUMMER,8,the Garden of sinners Chapter 7 ……not nothing heart. (Murder Speculation Part B),the Garden of sinners Chapter 7: ……not nothing heart. (Murder Speculation Part B),Kara no Kyoukai: Satsujin Kousatsu (Kou),5,,5,,,,,
2009,SUMMER,9,Canaan,,Canaan,5,,5,,,,,
2009,SUMMER,10,Naruto Shippuden the Movie The Will of Fire,Naruto Shippuden the Movie: The Will of Fire,NARUTO: Shippuuden - Hi no Ishi wo Tsugu Mono,5,,5,,,,,
2009,SUMMER,11,Umineko When They Cry,Umineko: When They Cry,Umineko no Naku Koro ni,3,,3,,,,,
2009,SUMMER,12,Princess Lover!,,Princess Lover!,3,,3,,,,,
2009,SUMMER,13,Cencoroll,,Cencoroll,3,,3,,,,,
2009,SUMMER,14,Fullmetal Alchemist Brotherhood OVA Collection,Fullmetal Alchemist: Brotherhood OVA Collection,Hagane no Renkinjutsushi: FULLMETAL ALCHEMIST Mihousou Episode,3,,3,,,,,
2009,SUMMER,15,Sweet Blue Flowers,Sweet Blue Flowers,Aoi Hana,3,,3,,,,,
2009,SUMMER,16,Pokémon Arceus and the Jewel of Life,Pokémon: Arceus and the Jewel of Life,Pocket Monsters Diamond & Pearl: Arceus Choukoku no Jikuu e,3,,3,,,,,
2009,SUMMER,17,Zan Sayonara Zetsubou Sensei,,Zan Sayonara Zetsubou Sensei,3,,3,,,,,
2009,SUMMER,18,Needless,Needless,NEEDLESS,3,,3,,,,,
2009,SUMMER,19,Saint Seiya The Lost Canvas,Saint Seiya: The Lost Canvas,Saint Seiya: THE LOST CANVAS - Meiou Shinwa,3,,3,,,,,
2009,SUMMER,20,K-ON! Season 1 Shorts,K-ON! Season 1 Shorts,K-ON!: Ura-On!,3,,3,,,,,
2009,SPRING,1,Fullmetal Alchemist Brotherhood,Fullmetal Alchemist: Brotherhood,Hagane no Renkinjutsushi: FULLMETAL ALCHEMIST,7,,7,,,,,
2009,SPRING,2,K-ON!,K-ON!,K-ON!,7,,7,,,,,
2009,SPRING,3,The Melancholy of Haruhi Suzumiya (2009),The Melancholy of Haruhi Suzumiya (2009),Suzumiya Haruhi no Yuuutsu (2009),7,,7,,,,,
2009,SPRING,4,Eden of the East,Eden of the East,Higashi no Eden,7,,7,,,,,
2009,SPRING,5,Dragon Ball Z Kai,Dragon Ball Z Kai,Dragon Ball Kai,7,,7,,,,,
2009,SPRING,6,Pandora Hearts,,Pandora Hearts,5,,5,,,,,
2009,SPRING,7,Phantom Requiem for the Phantom,Phantom: Requiem for the Phantom,Phantom: Requiem for the Phantom,5,,5,,,,,
2009,SPRING,8,Gurren Lagann The Movie The Lights in the Sky are Stars,Gurren Lagann The Movie: The Lights in the Sky are Stars,Tengen Toppa Gurren Lagann: Lagann-hen,5,,5,,,,,
2009,SPRING,9,Spice and Wolf II Wolf and the Amber Melancholy,Spice and Wolf II: Wolf and the Amber Melancholy,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,5,,5,,,,,
2009,SPRING,10,To LOVE-Ru OVA,,To LOVE-Ru OVA,5,,5,,,,,
2009,SPRING,11,Tenchi Muyo! War on Geminar,Tenchi Muyo! War on Geminar,Isekai no Seikishi Monogatari,3,,3,,,,,
2009,SPRING,12,07-Ghost,07-Ghost,07-Ghost,3,,3,,,,,
2009,SPRING,13,Cross Game,Cross Game,Cross Game,3,,3,,,,,
2009,SPRING,14,Beyblade Metal Fusion,Beyblade: Metal Fusion,Metal Fight Beyblade,3,,3,,,,,
2009,SPRING,15,Sengoku Basara Samurai Kings,Sengoku Basara: Samurai Kings,Sengoku BASARA,3,,3,,,,,
2009,SPRING,16,Saki,Saki,Saki,3,,3,,,,,
2009,SPRING,17,Valkyria Chronicles,Valkyria Chronicles,Senjou no Valkyria: Gallian Chronicles,3,,3,,,,,
2009,SPRING,18,Queen's Blade The Exiled Virgin,Queen's Blade: The Exiled Virgin,Queen's Blade: Rurou no Senshi,3,,3,,,,,
2009,SPRING,19,Hayate the Combat Butler!!,Hayate the Combat Butler!!,Hayate no Gotoku!!,3,,3,,,,,
2009,SPRING,20,Hatsukoi Limited,Hatsukoi Limited,Hatsukoi Limited,3,,3,,,,,
2009,WINTER,1,Hajime no Ippo The Fighting! New Challenger,Hajime no Ippo: The Fighting! New Challenger,Hajime no Ippo: New Challenger,7,,7,,,,,
2009,WINTER,2,the Garden of sinners Chapter 6 Fairy Tale. (Oblivion Recording),the Garden of sinners Chapter 6: Fairy Tale. (Oblivion Recording),Kara no Kyoukai: Boukyaku Rokuon,7,,7,,,,,
2009,WINTER,3,Natsume's Book of Friends Season 2,Natsume's Book of Friends Season 2,Zoku Natsume Yuujinchou,7,,7,,,,,
2009,WINTER,4,When They Cry Rei,When They Cry Rei,Higurashi no Naku Koro ni Rei,7,,7,,,,,
2009,WINTER,5,Hetalia Axis Powers,Hetalia Axis Powers,Hetalia Axis Powers,7,,7,,,,,
2009,WINTER,6,Maria†Holic,Maria†Holic,Maria†Holic,5,,5,,,,,
2009,WINTER,7,Electromagnetic Girlfriend,Electromagnetic Girlfriend,Denpa Teki na Kanojo,5,,5,,,,,
2009,WINTER,8,Chrome Shelled Regios,Chrome Shelled Regios,Koukaku no Regios,5,,5,,,,,
2009,WINTER,9,Samurai Harem,Samurai Harem,Asu no Yoichi!,5,,5,,,,,
2009,WINTER,10,White Album,White Album,WHITE ALBUM,5,,5,,,,,
2009,WINTER,11,Erin,Erin,Kemono no Souja Erin,3,,3,,,,,
2009,WINTER,12,Aki-Sora,,Aki-Sora,3,,3,,,,,
2009,WINTER,13,Black God,Black God,Kurokami The Animation,3,,3,,,,,
2009,WINTER,14,Toradora! SOS! Hurray for Foodies,Toradora!: SOS! Hurray for Foodies,Toradora!: SOS!,3,,3,,,,,
2009,WINTER,15,Afro Samurai Resurrection,Afro Samurai: Resurrection,Afro Samurai: Resurrection,3,,3,,,,,
2009,WINTER,16,Akikan!,Akikan!,Akikan!,3,,3,,,,,
2009,WINTER,17,The Melancholy of Haruhi-chan Suzumiya,The Melancholy of Haruhi-chan Suzumiya,Suzumiya Haruhi-chan no Yuuutsu,3,,3,,,,Corpse Princess: Kuro,Shikabane Hime: Kuro
2009,WINTER,18,Black Lagoon Omake,,Black Lagoon Omake,3,,3,,,,,
2009,WINTER,19,Minami-ke Okaeri,,Minami-ke: Okaeri,3,,3,,,,,
2009,WINTER,20,Corpse Princess Kuro,Corpse Princess: Kuro,Shikabane Hime: Kuro,3,,3,,,,,
2008,FALL,1,Toradora!,Toradora!,Toradora!,7,,7,,,,,
2008,FALL,2,Black Butler,Black Butler,Kuroshitsuji,7,,7,,,,,
2008,FALL,3,Clannad After Story,Clannad: After Story,CLANNAD: After Story,7,,7,,,,,
2008,FALL,4,A Certain Magical Index,A Certain Magical Index,Toaru Majutsu no Index,7,,7,,,,,
2008,FALL,5,Rosario + Vampire Capu2,Rosario + Vampire Capu2,Rosario to Vampire Capu2,7,,7,,,,,
2008,FALL,6,Michiko & Hatchin,Michiko & Hatchin,Michiko to Hatchin,5,,5,,,,,
2008,FALL,7,Inazuma Eleven,,Inazuma Eleven,5,,5,,,,,
2008,FALL,8,One Outs,One Outs,One Outs,5,,5,,,,,
2008,FALL,9,Vampire Knight Guilty,Vampire Knight: Guilty,Vampire Knight Guilty,5,,5,,,,,
2008,FALL,10,ChäoS;HEAd,ChäoS;HEAd,ChäoS;HEAd,5,,5,,,,,
2008,FALL,11,Ga-Rei-Zero,Ga-Rei-Zero,Ga-Rei-Zero,3,,3,,,,,
2008,FALL,12,Skip Beat!,Skip Beat!,Skip Beat!,3,,3,,,,,
2008,FALL,13,Gurren Lagann The Movie Childhood's End,Gurren Lagann The Movie: Childhood's End,Tengen Toppa Gurren Lagann: Gurren-hen,3,,3,,,,,
2008,FALL,14,Casshern Sins,Casshern Sins,Casshern Sins,3,,3,,,,,
2008,FALL,15,Yozakura Quartet,,Yozakura Quartet,3,,3,,,,,
2008,FALL,16,Bleach the Movie Fade to Black,Bleach the Movie: Fade to Black,BLEACH: Fade to Black - Kimi no Na wo Yobu,3,,3,,,,,
2008,FALL,17,Kannagi Crazy Shrine Maidens,Kannagi: Crazy Shrine Maidens,Kannagi,3,,3,,,,,
2008,FALL,18,ef ~ A Tale of Melodies,ef ~ A Tale of Melodies,ef: a tale of melodies.,3,,3,,,,,
2008,FALL,19,Lucky☆Star OVA,Lucky☆Star OVA,Lucky☆Star OVA,3,,3,,,,,
2008,FALL,20,Mobile Suit Gundam 00 Second Season,Mobile Suit Gundam 00 Second Season,Kidou Senshi Gundam 00 2nd Season,3,,3,,,,,
2008,SUMMER,1,Ponyo,Ponyo,Gake no Ue no Ponyo,7,,7,,,,,
2008,SUMMER,2,Natsume's Book of Friends Season 1,Natsume's Book of Friends Season 1,Natsume Yuujinchou,7,,7,,,,,
2008,SUMMER,3,The Familiar of Zero Rondo of Princesses,"The Familiar of Zero: ""Rondo"" of Princesses",Zero no Tsukaima: Princesses no Rondo,7,,7,,,,,
2008,SUMMER,4,Sekirei,,Sekirei,7,,7,,,,,
2008,SUMMER,5,"Clannad Another World, Tomoyo Chapter","Clannad: Another World, Tomoyo Chapter","CLANNAD: Mou Hitotsu no Sekai, Tomoyo-hen",7,,7,,,,,
2008,SUMMER,6,the Garden of sinners Chapter 5 Paradox Paradigm,the Garden of sinners Chapter 5: Paradox Paradigm,Kara no Kyoukai: Mujun Rasen,5,,5,,,,,
2008,SUMMER,7,Naruto Shippuden the Movie Bonds,Naruto Shippuden the Movie: Bonds,NARUTO: Shippuuden - Kizuna,5,,5,,,,,
2008,SUMMER,8,Time of Eve,Time of Eve,Eve no Jikan: Are you enjoying the time of EVE?,5,,5,,,,,
2008,SUMMER,9,Detroit Metal City,,Detroit Metal City,5,,5,,,,,
2008,SUMMER,10,Strike Witches,Strike Witches,Strike Witches,5,,5,,,,,
2008,SUMMER,11,Xam'd Lost Memories,Xam'd: Lost Memories,Bounen no Xamdou,3,,3,,,,,
2008,SUMMER,12,Pokémon Giratina and the Sky Warrior,Pokémon: Giratina and the Sky Warrior,Pocket Monsters Diamond & Pearl: Giratina to Sora no Hanataba Sheimi,3,,3,,,,,
2008,SUMMER,13,Birdy the Mighty Decode,Birdy the Mighty: Decode,Tetsuwan Birdy DECODE,3,,3,,,,,
2008,SUMMER,14,Haruka Nogizaka's Secret,Haruka Nogizaka's Secret,Nogizaka Haruka no Himitsu,3,,3,,,,,
2008,SUMMER,15,La Maison en Petits Cubes,La Maison en Petits Cubes,Tsumiki no Ie,3,,3,,,,,
2008,SUMMER,16,Ghost in the Shell 2.0,Ghost in the Shell 2.0,GHOST IN THE SHELL: Koukaku Kidoutai 2.0,3,,3,,,,,
2008,SUMMER,17,The Sky Crawlers,The Sky Crawlers,Sky Crawlers,3,,3,,,,,
2008,SUMMER,18,Blade of the Immortal,Blade of the Immortal,Mugen no Juunin,3,,3,,,,,
2008,SUMMER,19,Ikki Tousen Great Guardians,Ikki Tousen: Great Guardians,Ikkitousen: Great Guardians,3,,3,,,,,
2008,SUMMER,20,School Rumble Third Term,School Rumble Third Term,School Rumble San Gakki,3,,3,,,,,
2008,SPRING,1,Soul Eater,Soul Eater,Soul Eater,7,,7,,,,,
